City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
305,Sioux Falls,US,2020-06-19 19:12:02,43.55,-96.7,78.8,47,75,6.93
306,Balkhash,KZ,2020-06-19 19:12:02,46.84,74.98,60.62,56,0,21.83
307,High Level,CA,2020-06-19 19:12:02,58.52,-117.14,77.0,41,20,10.29
308,Te Anau,NZ,2020-06-19 19:11:15,-45.42,167.72,34.52,89,45,0.89
309,Narasannapeta,IN,2020-06-19 19:12:03,18.42,84.05,86.43,72,100,4.74
310,Zhangjiakou,CN,2020-06-19 19:12:03,40.81,114.88,68.76,55,4,6.15
311,Kruisfontein,ZA,2020-06-19 19:11:50,-34.0,24.73,62.51,32,0,10.42
312,Buraydah,SA,2020-06-19 19:08:34,26.33,43.98,95.0,17,0,8.05
313,Genhe,CN,2020-06-19 19:12:04,50.78,121.52,50.85,93,89,1.9
314,Kabinda,CD,2020-06-19 19:12:04,-6.13,24.48,74.8,44,55,4.27
315,Bairiki,KI,2020-06-19 19:12:04,1.33,172.98,78.8,83,40,2.24
316,Coari,BR,2020-06-19 19:12:04,-4.08,-63.14,88.0,59,22,3.69
317,Ust-Tsilma,RU,2020-06-19 19:12:05,65.44,52.15,42.42,85,55,11.54
318,Deep River,CA,2020-06-19 19:12:05,46.1,-77.5,86.0,48,1,6.93
319,Yakeshi,CN,2020-06-19 19:12:05,49.28,120.73,55.42,89,100,4.18
320,Vangaindrano,MG,2020-06-19 19:12:05,-23.35,47.6,66.88,87,100,6.22
321,Sao Gabriel Da Cachoeira,BR,2020-06-19 19:12:06,-0.13,-67.09,86.0,74,40,4.7
322,Bajil,YE,2020-06-19 19:11:36,15.06,43.29,89.1,57,96,6.2
323,Freeport,US,2020-06-19 19:12:06,40.66,-73.58,82.0,57,1,12.75
324,Marabba,SD,2020-06-19 19:12:06,12.35,32.18,87.69,47,72,16.71
325,Kasungu,MW,2020-06-19 19:12:07,-13.03,33.48,61.72,72,99,5.06
326,Eureka,US,2020-06-19 19:07:52,40.8,-124.16,62.01,93,90,3.36
327,Buala,SB,2020-06-19 19:12:07,-8.14,159.59,80.01,80,11,3.29
328,Choix,MX,2020-06-19 19:12:07,26.71,-108.32,101.46,24,88,7.61
329,Palana,RU,2020-06-19 19:12:07,59.12,159.97,47.59,88,0,6.42
330,Miramar,US,2020-06-19 19:07:39,25.99,-80.23,91.99,70,40,9.17
331,Touros,BR,2020-06-19 19:12:08,-5.2,-35.46,77.0,94,90,4.7
332,Mabaruma,GY,2020-06-19 19:12:08,8.2,-59.78,80.58,88,99,4.65
333,Nome,US,2020-06-19 19:11:19,64.5,-165.41,66.0,82,1,5.82
334,Saint-Georges,GD,2020-06-19 19:12:09,12.06,-61.75,86.0,79,20,20.8
335,Del Rio,US,2020-06-19 19:11:44,29.36,-100.9,89.6,55,75,14.99
336,Maple Creek,CA,2020-06-19 19:12:09,49.92,-109.48,62.98,40,100,7.31
337,Xichang,CN,2020-06-19 19:12:10,27.9,102.26,68.31,78,39,2.42
338,Erzin,TR,2020-06-19 19:12:10,36.96,36.2,73.99,85,100,1.01
339,Ponta Delgada,PT,2020-06-19 19:12:11,37.73,-25.67,66.2,82,40,11.41
340,Phan Thiet,VN,2020-06-19 19:12:11,10.93,108.1,78.87,86,100,3.36
341,San Vicente,AR,2020-06-19 19:12:11,-26.62,-54.13,72.88,64,99,5.1
342,Navalcarnero,ES,2020-06-19 19:12:12,40.29,-4.01,84.2,23,13,9.17
343,Natchez,US,2020-06-19 19:12:12,31.56,-91.4,89.6,48,1,4.7
344,Shenjiamen,CN,2020-06-19 19:12:12,29.96,122.3,68.16,90,100,4.34
345,Sandomierz,PL,2020-06-19 19:12:12,50.68,21.75,68.0,92,98,7.05
346,Azare,NG,2020-06-19 19:08:04,11.68,10.19,87.73,44,1,1.68
347,Celestun,MX,2020-06-19 19:12:13,20.87,-90.4,86.61,67,0,9.86
348,Brebes,ID,2020-06-19 19:12:13,-6.87,109.04,77.09,84,83,6.69
349,Aranos,NA,2020-06-19 19:12:13,-24.13,19.12,52.16,40,0,9.28
350,Gornopravdinsk,RU,2020-06-19 19:12:13,60.05,69.9,40.87,70,0,2.98
351,Altamira,BR,2020-06-19 19:07:38,-3.2,-52.21,87.8,66,75,3.36
352,Marquette,US,2020-06-19 19:12:14,46.53,-87.63,75.0,79,100,4.0
353,Kilindoni,TZ,2020-06-19 19:12:14,-7.91,39.67,78.85,78,0,18.32
354,Cherskiy,RU,2020-06-19 19:12:14,68.75,161.3,74.59,34,0,0.11
355,Comodoro Rivadavia,AR,2020-06-19 19:12:15,-45.87,-67.5,55.4,43,0,28.86
356,Ixtapa,MX,2020-06-19 19:12:15,20.7,-105.2,86.0,66,5,10.29
357,Mitu,CO,2020-06-19 19:10:08,1.2,-70.17,81.54,87,79,2.1
358,Lagunas,PE,2020-06-19 19:12:15,-5.23,-75.68,92.08,43,75,2.13
359,Dingle,PH,2020-06-19 19:12:08,11.0,122.67,75.43,82,76,2.59
360,Verkhnyaya Inta,RU,2020-06-19 19:12:15,65.98,60.31,51.13,90,100,13.18
361,Chany,RU,2020-06-19 19:12:16,55.31,76.76,39.36,94,1,8.23
362,Guerrero Negro,MX,2020-06-19 19:12:16,27.98,-114.06,71.49,56,1,17.25
363,Nhulunbuy,AU,2020-06-19 19:13:31,-12.23,136.77,77.61,77,8,16.6
364,Savyntsi,UA,2020-06-19 19:13:32,49.4,37.06,71.92,57,100,8.72
365,Kibre Mengist,ET,2020-06-19 19:13:32,5.88,38.98,58.3,94,98,2.04
366,La Massana,AD,2020-06-19 19:13:32,42.57,1.48,64.99,82,99,1.57
367,Hilo,US,2020-06-19 19:11:09,19.73,-155.09,75.99,73,90,8.05
368,Muncie,US,2020-06-19 19:12:33,40.19,-85.39,89.6,33,20,4.7
369,Sola,VU,2020-06-19 19:13:33,-13.88,167.55,80.6,74,40,11.41
370,Conde,BR,2020-06-19 19:09:36,-7.26,-34.91,73.4,100,90,4.7
371,Kedrovyy,RU,2020-06-19 19:13:33,56.17,91.82,57.2,87,20,4.47
372,Tigil,RU,2020-06-19 19:13:33,57.8,158.67,52.9,76,7,3.0
373,Sinnar,SD,2020-06-19 19:13:33,13.57,33.57,89.73,42,33,16.17
374,Yekaterinovka,RU,2020-06-19 19:13:34,52.05,44.35,59.94,84,0,8.59
375,Saurimo,AO,2020-06-19 19:13:34,-9.66,20.39,63.14,41,0,3.98
376,Talnakh,RU,2020-06-19 19:13:34,69.49,88.4,44.6,81,40,15.66
377,Road Town,VG,2020-06-19 19:12:26,18.42,-64.62,87.8,66,20,10.29
378,Otane,NZ,2020-06-19 19:13:34,-39.88,176.63,52.0,93,100,3.0
379,Plouzane,FR,2020-06-19 19:13:35,48.38,-4.62,60.8,82,75,14.99
380,Mirnyy,RU,2020-06-19 19:13:35,62.54,113.96,53.6,81,0,6.71
381,Rocha,UY,2020-06-19 19:13:35,-34.48,-54.33,62.26,68,96,5.68
382,Houma,US,2020-06-19 19:13:35,29.6,-90.72,93.0,52,55,4.25
383,Havoysund,NO,2020-06-19 19:13:36,71.0,24.66,44.6,75,75,16.11
384,Savannah Bight,HN,2020-06-19 19:13:36,16.45,-85.85,82.72,75,72,17.49
385,Jutai,BR,2020-06-19 19:11:05,-5.18,-68.9,82.24,85,99,1.74
386,Svetlaya,RU,2020-06-19 19:13:37,46.54,138.33,48.96,91,100,6.87
387,Mangai,CD,2020-06-19 19:13:37,-4.05,19.53,72.75,46,18,1.83
388,Tuatapere,NZ,2020-06-19 19:13:37,-46.13,167.68,39.0,83,100,3.0
389,Honiara,SB,2020-06-19 19:11:59,-9.43,159.95,73.4,94,20,4.45
390,Mulgund,IN,2020-06-19 19:13:37,15.25,75.53,74.64,80,100,14.25
391,Outlook,CA,2020-06-19 19:13:38,51.5,-107.05,64.99,34,59,5.99
392,Geraldton,AU,2020-06-19 19:13:38,-28.77,114.6,51.8,71,0,10.29
393,Port Augusta,AU,2020-06-19 19:13:38,-32.5,137.77,45.0,93,0,8.05
394,Srednekolymsk,RU,2020-06-19 19:13:38,67.45,153.68,77.83,33,0,6.08
395,Port Hawkesbury,CA,2020-06-19 19:13:38,45.62,-61.35,89.6,40,1,11.41
396,Lata,PT,2020-06-19 19:13:39,40.16,-8.33,70.0,66,0,7.0
397,Sterling,US,2020-06-19 19:13:39,39.01,-77.43,81.0,65,75,8.05
398,Norman Wells,CA,2020-06-19 19:13:39,65.28,-126.83,69.8,64,75,6.93
399,Kyren,RU,2020-06-19 19:13:39,51.68,102.14,57.22,81,100,2.15
400,Harper,LR,2020-06-19 19:12:09,4.38,-7.72,78.06,81,97,8.25
401,Margate,GB,2020-06-19 19:13:40,51.38,1.39,64.99,62,0,4.0
402,Ossora,RU,2020-06-19 19:13:40,59.24,163.07,51.76,77,0,3.74
403,College,US,2020-06-19 19:11:00,64.86,-147.8,57.99,87,90,5.82
404,Lunenburg,CA,2020-06-19 19:13:40,44.38,-64.32,93.0,43,0,1.01
405,Virginia Beach,US,2020-06-19 19:11:31,36.85,-75.98,84.0,61,75,12.75
406,Gravdal,NO,2020-06-19 19:13:41,68.12,13.5,53.6,66,1,16.11
407,Madang,PG,2020-06-19 19:13:41,-5.22,145.8,77.14,87,33,1.88
408,Waingapu,ID,2020-06-19 19:13:41,-9.66,120.26,75.15,82,15,11.39
409,Novotroitskaya,RU,2020-06-19 19:13:41,45.33,41.53,68.0,72,40,8.95
410,Cidreira,BR,2020-06-19 19:13:42,-30.18,-50.21,64.36,86,99,9.48
411,Erzincan,TR,2020-06-19 19:13:42,39.75,39.5,62.6,59,75,6.93
412,Suoyarvi,RU,2020-06-19 19:13:42,62.08,32.35,54.52,77,0,8.21
413,Stornoway,GB,2020-06-19 19:13:42,58.21,-6.39,59.0,93,90,1.12
414,Helong,CN,2020-06-19 19:13:43,42.54,129.0,53.65,86,85,2.66
415,Praya,CV,2020-06-19 19:08:58,14.92,-23.51,82.4,61,20,11.41
416,Jacareacanga,BR,2020-06-19 19:12:19,-6.22,-57.75,89.6,55,40,5.82
417,Ellsworth,US,2020-06-19 19:13:43,44.54,-68.42,91.99,54,1,14.99
418,Coahuayana,MX,2020-06-19 19:13:43,18.73,-103.68,84.2,51,40,9.17
419,Assiniboia,CA,2020-06-19 19:13:44,49.63,-105.98,60.91,45,100,11.97
420,Charters Towers,AU,2020-06-19 19:13:44,-20.1,146.27,58.32,92,0,8.86
421,Piacabucu,BR,2020-06-19 19:13:44,-10.41,-36.43,78.58,79,94,13.82
422,Rio Cuarto,AR,2020-06-19 19:13:44,-33.13,-64.35,68.0,34,0,11.41
423,Faanui,PF,2020-06-19 19:11:19,-16.48,-151.75,80.24,78,100,6.26
424,Calbuco,CL,2020-06-19 19:11:06,-41.77,-73.13,48.2,81,90,6.93
425,Luwuk,ID,2020-06-19 19:13:45,-0.95,122.79,76.96,79,8,5.3
426,Chara,RU,2020-06-19 19:13:45,56.91,118.26,45.27,77,69,0.47
427,Guarapari,BR,2020-06-19 19:13:45,-20.67,-40.5,75.0,85,47,7.43
428,Milledgeville,US,2020-06-19 19:12:01,33.08,-83.23,88.0,58,40,4.7
429,Darhan,MN,2020-06-19 19:13:46,49.49,105.92,59.25,85,1,0.76
430,Half Moon Bay,US,2020-06-19 19:13:46,37.46,-122.43,75.0,68,5,9.17
431,Santa Marta,CO,2020-06-19 19:13:46,11.24,-74.2,91.4,66,75,5.82
432,Siyabuswa,ZA,2020-06-19 19:13:47,-25.11,29.04,51.28,46,0,1.59
433,Lakatoro,VU,2020-06-19 19:13:47,-16.1,167.42,77.0,83,75,5.82
434,Whitefish,US,2020-06-19 19:13:47,48.41,-114.34,68.0,56,1,6.93
435,Khon Buri,TH,2020-06-19 19:13:47,14.53,102.25,74.93,92,19,3.42
436,Tura,IN,2020-06-19 19:13:48,25.52,90.22,75.74,97,100,7.29
437,Bonavista,CA,2020-06-19 19:13:48,48.65,-53.11,45.63,88,47,11.72
438,Ginda,IN,2020-06-19 19:13:48,30.69,78.49,67.6,43,0,6.44
439,Zaranj,AF,2020-06-19 19:13:48,30.97,61.88,91.4,21,0,16.11
440,Vestmanna,FO,2020-06-19 19:13:48,62.16,-7.17,57.2,76,90,13.87
441,Pangnirtung,CA,2020-06-19 19:11:06,66.15,-65.71,37.4,93,75,14.99
442,Pangoa,PE,2020-06-19 19:13:49,-12.12,-73.0,85.66,47,1,3.58
443,Komsomolskiy,UZ,2020-06-19 19:13:49,40.43,71.72,73.4,38,15,4.7
444,Kudahuvadhoo,MV,2020-06-19 19:13:49,2.67,72.89,84.13,75,75,7.83
445,Meghri,AM,2020-06-19 19:13:49,38.9,46.24,70.72,48,0,5.17
446,Kaitangata,NZ,2020-06-19 19:13:50,-46.28,169.85,39.99,82,100,7.0
447,Sur,OM,2020-06-19 19:13:50,22.57,59.53,86.04,70,35,14.79
448,Henties Bay,NA,2020-06-19 19:13:50,-22.12,14.28,68.63,41,0,9.69
449,Rakkestad,NO,2020-06-19 19:13:51,59.43,11.35,82.99,48,0,5.95
450,Vao,NC,2020-06-19 19:11:54,-22.67,167.48,69.58,82,3,16.06
451,Usak,TR,2020-06-19 19:13:39,38.5,29.42,77.0,10,0,58.0
452,Tazovskiy,RU,2020-06-19 19:13:51,67.47,78.7,39.2,74,0,10.29
453,Bubaque,GW,2020-06-19 19:13:51,11.28,-15.83,82.42,79,100,11.99
454,Jumla,NP,2020-06-19 19:13:52,29.27,82.18,62.83,72,100,1.45
455,Polyarnyy,RU,2020-06-19 19:13:52,69.2,33.45,44.6,75,75,11.18
456,Cascais,PT,2020-06-19 19:13:52,38.7,-9.42,66.99,63,20,25.28
457,Kodinsk,RU,2020-06-19 19:13:52,58.69,99.18,58.53,84,100,3.42
458,Angoche,MZ,2020-06-19 19:13:52,-16.23,39.91,70.3,85,29,10.78
459,Samana,DO,2020-06-19 19:13:53,19.21,-69.34,89.6,70,20,9.17
460,Hualmay,PE,2020-06-19 19:13:53,-11.1,-77.61,68.76,67,6,13.11
461,Teahupoo,PF,2020-06-19 19:13:53,-17.83,-149.27,82.4,74,20,4.7
462,Noumea,NC,2020-06-19 19:13:53,-22.28,166.46,66.2,93,90,6.93
463,Domoni,KM,2020-06-19 19:13:54,-12.26,44.53,75.79,74,100,15.84
464,Flinders,AU,2020-06-19 19:13:54,-34.58,150.86,59.0,89,2,1.01
465,Kaabong,UG,2020-06-19 19:13:54,3.48,34.15,64.04,84,19,3.18
466,Madison,US,2020-06-19 19:13:42,34.73,-86.57,88.0,48,75,3.36
467,Maua,BR,2020-06-19 19:13:55,-23.67,-46.46,77.0,38,0,12.75
468,Berezovyy,RU,2020-06-19 19:13:55,51.67,135.7,46.92,90,94,1.57
469,Neuquen,AR,2020-06-19 19:13:56,-38.95,-68.06,60.8,31,0,23.04
470,Port Hueneme,US,2020-06-19 19:13:56,34.15,-119.2,69.8,77,90,8.05
471,Nakambala,ZM,2020-06-19 19:13:56,-15.83,27.78,54.79,69,99,5.46
472,Karatuzskoye,RU,2020-06-19 19:13:56,53.61,92.87,52.92,91,0,3.2
473,Okhotsk,RU,2020-06-19 19:13:57,59.38,143.3,45.09,92,97,5.53
474,Iberia,US,2020-06-19 19:13:57,29.95,-91.75,89.6,46,75,8.05
475,Kingsland,US,2020-06-19 19:13:57,30.8,-81.69,88.0,83,1,14.99
476,North Bend,US,2020-06-19 19:13:57,43.41,-124.22,77.0,82,1,6.93
477,Matagami,CA,2020-06-19 19:13:58,49.75,-77.63,87.8,31,1,9.17
478,Salinopolis,BR,2020-06-19 19:13:58,-0.61,-47.36,82.42,78,35,12.55
479,Lubao,PH,2020-06-19 19:12:00,14.92,120.55,75.2,94,75,4.7
480,Aasiaat,GL,2020-06-19 19:13:58,68.71,-52.87,43.14,63,0,18.28
481,Canico,PT,2020-06-19 19:13:59,32.63,-16.85,71.6,73,40,10.29
482,Altamirano,MX,2020-06-19 19:13:59,16.88,-92.15,68.2,98,98,2.98
483,Charlestown,AU,2020-06-19 19:13:59,-32.95,151.67,50.0,95,100,1.99
484,Kristinehamn,SE,2020-06-19 19:13:59,59.31,14.11,81.0,41,0,5.82
485,Warrnambool,AU,2020-06-19 19:12:54,-38.38,142.48,51.01,89,79,14.0
486,Campbeltown,GB,2020-06-19 19:14:00,55.43,-5.61,62.01,93,69,14.99
487,Prieska,ZA,2020-06-19 19:14:00,-29.66,22.75,55.24,39,0,7.7
488,Linqiong,CN,2020-06-19 19:14:00,30.42,103.46,80.6,74,40,1.21
489,Luganville,VU,2020-06-19 19:12:19,-15.53,167.17,77.0,83,75,5.82
490,Pacific Grove,US,2020-06-19 19:11:38,36.62,-121.92,66.2,67,20,6.93
491,Amapa,BR,2020-06-19 19:14:01,1.0,-52.0,78.46,94,94,4.0
492,Altay,CN,2020-06-19 19:14:01,47.87,88.12,56.17,43,0,5.46
493,Srandakan,ID,2020-06-19 19:14:01,-7.94,110.25,76.82,85,100,9.22
494,Caucaia,BR,2020-06-19 19:14:01,-3.74,-38.65,86.0,66,20,12.75
495,Pafos,CY,2020-06-19 19:14:02,34.77,32.42,71.6,88,20,2.24
496,Port Blair,IN,2020-06-19 19:14:02,11.67,92.75,83.25,81,100,12.55
497,Shakawe,BW,2020-06-19 19:12:21,-18.37,21.85,55.44,40,4,3.96
498,Kapuskasing,CA,2020-06-19 19:14:03,49.42,-82.43,86.0,48,75,10.29
499,Methoni,GR,2020-06-19 19:14:03,36.82,21.7,75.2,50,0,8.05
500,Tromso,NO,2020-06-19 19:13:55,69.65,18.96,50.0,61,0,3.36
501,Bembibre,ES,2020-06-19 19:14:03,42.62,-6.42,73.0,42,0,7.0
502,Aransas Pass,US,2020-06-19 19:14:03,27.91,-97.15,89.6,70,40,17.22
503,Kuzhithurai,IN,2020-06-19 19:14:04,8.32,77.18,80.6,83,75,3.36
504,Kavaratti,IN,2020-06-19 19:11:53,10.57,72.64,84.15,78,100,12.88
505,Presidencia Roque Saenz Pena,AR,2020-06-19 19:14:04,-26.79,-60.44,88.0,50,0,4.0
506,Nicoya,CR,2020-06-19 19:14:05,10.15,-85.45,87.8,58,75,12.75
507,Great Yarmouth,GB,2020-06-19 19:12:44,52.61,1.73,66.2,55,100,13.87
508,Burley,US,2020-06-19 19:14:05,42.54,-113.79,69.8,37,1,4.7
509,Nemuro,JP,2020-06-19 19:14:06,43.32,145.57,53.46,99,100,4.07
510,Key West,US,2020-06-19 19:13:34,24.56,-81.78,87.8,70,1,8.05
511,Concarneau,FR,2020-06-19 19:14:06,47.88,-3.92,60.8,77,90,6.93
512,Wanning,CN,2020-06-19 19:14:06,18.8,110.4,81.64,89,100,8.93
513,Sao Filipe,CV,2020-06-19 19:14:06,14.9,-24.5,76.96,75,0,10.94
514,Gohana,IN,2020-06-19 19:14:07,29.13,76.7,102.9,17,97,12.5
515,Kaeo,NZ,2020-06-19 19:14:07,-35.1,173.78,50.0,95,100,1.99
516,Sibu,MY,2020-06-19 19:14:07,2.3,111.82,77.0,94,40,2.24
517,Muros,ES,2020-06-19 19:14:07,42.78,-9.06,64.99,78,3,5.99
518,Puerto Narino,CO,2020-06-19 19:14:08,-3.77,-70.38,75.2,100,90,6.93
519,Surt,LY,2020-06-19 19:14:08,31.21,16.59,86.92,28,0,15.95
520,Xuddur,SO,2020-06-19 19:14:08,4.12,43.89,76.6,63,96,19.01
521,Borogontsy,RU,2020-06-19 19:14:08,62.67,131.17,59.13,74,1,4.65
522,Petropavlovsk-Kamchatskiy,RU,2020-06-19 19:14:09,53.05,158.65,41.0,100,90,4.47
523,Am Timan,TD,2020-06-19 19:14:09,11.03,20.28,82.29,66,0,7.34
524,Batsfjord,NO,2020-06-19 19:14:10,70.63,29.72,44.6,80,75,19.46
525,Pathein,MM,2020-06-19 19:14:10,16.78,94.73,77.79,89,99,6.04
526,Turukhansk,RU,2020-06-19 19:14:10,65.82,87.98,52.18,94,100,4.05
527,Kaseda,JP,2020-06-19 19:14:10,31.42,130.32,71.85,81,100,5.03
528,San Juan,AR,2020-06-19 19:11:45,-31.54,-68.54,67.3,25,0,10.33
529,Parit Raja,MY,2020-06-19 19:14:11,1.87,103.11,78.8,94,20,2.21
530,Nishihara,JP,2020-06-19 19:14:11,26.18,127.76,82.4,88,75,13.87
531,Nizwa,OM,2020-06-19 19:14:11,22.93,57.53,88.93,45,0,5.61
532,Panalingaan,PH,2020-06-19 19:14:12,8.78,117.42,79.75,80,91,3.29
533,Monterey,US,2020-06-19 19:14:12,36.25,-121.25,90.0,63,1,10.29
534,Vaitape,PF,2020-06-19 19:14:12,-16.52,-151.75,81.1,77,100,6.38
535,Kant,IN,2020-06-19 19:14:12,27.8,79.8,85.78,66,0,14.79
536,Troitsko-Pechorsk,RU,2020-06-19 19:14:13,62.71,56.2,55.26,92,100,12.41
537,Bara,NG,2020-06-19 19:14:13,10.37,10.73,79.88,68,100,9.8
538,Yelizovo,RU,2020-06-19 19:14:13,53.19,158.38,41.0,100,90,4.47
539,Lompoc,US,2020-06-19 19:14:13,34.64,-120.46,68.0,77,18,9.17
540,Tabou,CI,2020-06-19 19:14:14,4.42,-7.35,77.99,81,49,7.92
541,High Rock,BS,2020-06-19 19:14:14,26.62,-78.28,82.67,76,98,8.93
542,Camana,PE,2020-06-19 19:14:14,-16.62,-72.71,65.28,70,48,8.41
543,Aksu,CN,2020-06-19 19:14:14,41.12,80.26,69.04,33,95,4.47
544,Biltine,TD,2020-06-19 19:14:14,14.53,20.92,91.74,13,88,9.64
545,Mumford,GH,2020-06-19 19:14:15,5.26,-0.76,77.77,86,1,10.56
546,Dunedin,NZ,2020-06-19 19:14:15,-45.87,170.5,46.0,73,100,17.0
547,Palmer,US,2020-06-19 19:14:15,42.16,-72.33,86.0,45,75,5.82
548,Motygino,RU,2020-06-19 19:14:15,58.18,94.76,53.49,97,74,3.33
549,Sumy,UA,2020-06-19 19:09:31,50.92,34.8,68.65,90,97,7.63
550,Mareeba,AU,2020-06-19 19:14:16,-17.0,145.43,69.8,77,90,9.17
551,Breves,BR,2020-06-19 19:14:16,-1.68,-50.48,86.32,63,62,4.03
552,Rurrenabaque,BO,2020-06-19 19:12:40,-14.44,-67.53,89.53,47,28,4.83
553,Monrovia,LR,2020-06-19 19:14:16,6.3,-10.8,80.6,83,75,6.82
554,Westport,US,2020-06-19 19:14:17,41.14,-73.36,82.99,54,1,9.17
555,Roald,NO,2020-06-19 19:14:17,62.58,6.13,69.01,72,21,19.46
556,Scarborough,GB,2020-06-19 19:14:17,54.28,-0.4,57.99,82,47,3.0
557,Jaciara,BR,2020-06-19 19:12:14,-15.97,-54.97,86.72,38,90,8.01
558,Tessalit,ML,2020-06-19 19:14:18,20.2,1.01,97.65,16,15,3.67
559,Ugoofaaru,MV,2020-06-19 19:14:18,5.67,73.0,83.84,80,8,10.42
560,Pitea,SE,2020-06-19 19:13:17,65.32,21.48,66.2,39,0,4.7
561,Puerto Leguizamo,CO,2020-06-19 19:14:18,-0.19,-74.78,82.29,83,71,2.46
562,Xining,CN,2020-06-19 19:14:19,36.62,101.77,59.58,56,70,2.51
563,Emilio Carranza,MX,2020-06-19 19:14:19,19.97,-96.61,85.66,65,23,9.13
564,Qui Nhon,VN,2020-06-19 19:14:19,13.77,109.23,80.33,84,100,5.32
565,Caravelas,BR,2020-06-19 19:14:19,-17.71,-39.25,77.38,74,0,9.06
566,Sambava,MG,2020-06-19 19:11:15,-14.27,50.17,69.78,93,100,15.7
